0,1,2,3,4,5
"CL 34 99 90, CALI",3.367650806178329,-76.52180310176263,9,3.4541774,-76.5119559
"CL 34 A 45 47, BARRANCABERMEJA",7.044932886532821,-73.84401011910681,9,,
"CL 34 A 1B 58, BARRANQUILLA",10.935146672298428,-74.78691953749961,9,,
"CL 34 A 2 24, IBAGUÉ",4.430760183726843,-75.22303885910027,9,4.4342645,-75.221927
"CL 34 A 35 46, MONTERÍA",8.753817403649508,-75.8758710861208,9,,
"CL 34 A 36 19, MONTERÍA",8.753817403649508,-75.8758710861208,9,,
"CL 34 A 36 20, BARRANCABERMEJA",7.04522686948263,-73.84544932842255,9,,
"CL 34 A 36 A 41, MONTERÍA",8.753817403649508,-75.8758710861208,9,,
"CL 34 A 38 161, SOACHA",4.563950084397352,-74.18726336236558,9,4.5802492,-74.1949376
"CL 34 A 39 11, MONTERÍA",8.753817403649508,-75.8758710861208,9,,
"CL 34 A 53 20, ITAGÜÍ",6.167493143434274,-75.62293950788941,9,,
"CL 34 A 54 18, ITAGÜÍ",6.167979700623769,-75.62345960750336,9,,
"CL 34 A 6 BIS 16, VALLEDUPAR",10.478979751278882,-73.27731835054124,9,,
"CL 34 A 77 17, MEDELLÍN",6.2414699961624365,-75.59797998312767,9,,
"CL 34 A 78 21, MEDELLÍN",6.241510019750109,-75.5987299958238,9,,
"CL 34 A 81 A 56, MEDELLÍN",6.241710011959867,-75.60391001198623,9,,
"CL 34 A 84 A 59, BOGOTÁ, D.C.",4.635361818745575,-74.1612562659227,9,,
"CL 34 A 85 A 49, MEDELLÍN",6.242530013547523,-75.60913998429157,9,,
"CL 34 A BIS SUR 86 59, BOGOTÁ, D.C.",4.636460009327379,-74.16194002803505,9,,
"CL 34 A NO 42 02, BARRANCABERMEJA",7.044932886532821,-73.84401011910681,9,,
"CL 34 A NORTE 2 A 70, CALI",3.4700367854310614,-76.51841622276933,9,,
"CL 34 A NORTE 2A 70, CALI",3.4700367854310614,-76.51841622276933,9,,
"CL 34 A NT 4 A 31, POPAYÁN",2.4596050090434076,-76.58270499509885,9,,
"CL 34 A NTE 2 AN 37, CALI",3.469803595303612,-76.51826907859166,9,,
"CL 34 A NTE 2 AN 63, CALI",3.469912021188089,-76.5184349150631,9,,
"CL 34 A SUR 14 70, SOACHA",4.573262637458113,-74.24598782125871,9,,
"CL 34 A SUR 87 F 71, BOGOTÁ, D.C.",4.639059991873367,-74.16368002731524,9,,
"CL 34 A SUR 87 I 73, BOGOTÁ, D.C.",4.639769980981839,-74.16407003727,9,,
"CL 34 A SUR 89 40, BOGOTÁ, D.C.",4.641630009115502,-74.16546998273836,9,,
"CL 34 A SUR 89 C 05, BOGOTÁ, D.C.",4.641799994111906,-74.16599997047614,9,,
"CL 34 A SUR 97 F 41, BOGOTÁ, D.C.",4.650004414599159,-74.17260842127276,9,,
"CL 34 A SUR 97 F 65, BOGOTÁ, D.C.",4.650329117243421,-74.1728424157428,9,,
"CL 34 A SUR 97F 65, BOGOTÁ, D.C.",4.650329117243421,-74.1728424157428,9,,
"CL 34 A SUR 99 A 37, BOGOTÁ, D.C.",4.651221783369677,-74.17345056237421,9,,
"CL 34 A SUR 99 A 45, BOGOTÁ, D.C.",4.651317082163107,-74.17351952853716,9,,
"CL 34 AN 2A 70, CALI",3.462371069028479,-76.51447674594927,9,,
"CL 34 AN 4A 30, POPAYÁN",2.452324519578542,-76.62919581986264,9,,
"CL 34 AV DULCERA 20 50, PEREIRA",4.805090000000064,-75.70440999999994,7,,
"CL 34 AV DULCERA 20 51, PEREIRA",4.805090000000064,-75.70440999999994,7,,
"CL 34 AV LA D No 20 51, PEREIRA",4.803336513797481,-75.69589288945977,9,,
"CL 34 AV LA DULCERA 20 50, PEREIRA",4.805090000000064,-75.70440999999994,7,,
"CL 34 AV LA DULCERA 20 51, PEREIRA",4.805090000000064,-75.70440999999994,7,,
"CL 34 AV LA DULCERA AP507 T1, PEREIRA",4.805090000000064,-75.70440999999994,7,,
"CL 34 AV LA DULCERIA 20 50, PEREIRA",4.805090000000064,-75.70440999999994,7,,
"CL 34 AV LA DULCERIA 20 51, PEREIRA",4.805090000000064,-75.70440999999994,7,,
"CL 34 AV SUR GUADUA AP1802, PEREIRA",4.805060000000026,-75.69369999999998,1,,
"CL 34 AVENIDA LA DULCERA 20 51, PEREIRA",4.805090000000064,-75.70440999999994,7,,
"CL 34 B 13 47, VILLAVICENCIO",4.13721998414826,-73.5907200321512,9,,
"CL 34 B 1 E 111, PALMIRA",3.5311863267726036,-76.27739839748129,9,3.5300871,-76.2894808
"CL 34 B 10 15, PITALITO",1.8508500000000367,-76.04590999999994,1,,
"CL 34 B 11 BIS 39, RIOHACHA",11.528643970560902,-72.91173622909912,9,,
